vid,sid,date,transId,transPage,hitNo,sOrigin,sDes,sMarket,sld
5916928823132147512,1485925614,20170201,ddydnh,/vbook/actions/bookingconfirmation,41,akl,ool,tasman,67
5917284145785053103,1485938607,20170201,3w84qh,/vbook/actions/bookingconfirmation,79,chc,akl,domestic,11
5919116941458430519,1485929499,20170201,zt7iwh,/vbook/actions/bookingconfirmation,93,hlz,dud,domestic,94
5919164379386080093,1485909868,20170201,myxruh,/vbook/actions/bookingconfirmation,63,wlg,akl,domestic,72
5920073018374185656,1485923009,20170201,3vpjyh,/vbook/actions/bookingconfirmation,76,akl,ool,tasman,30
5920805868588260536,1485898403,20170201,ughwhh,/vbook/actions/bookingconfirmation,50,dud,chc,domestic,2
7892222159886928878,1485909951,20170201,mw8xlh,/vbook/actions/bookingconfirmation,2,chc,npl,domestic,2
7892878521084669110,1485893979,20170201,yadebh,/vbook/actions/mobi/purchasetickets,48,zqn,wlg,domestic,1
7893476487881553440,1485912453,20170201,2hcbyh,/vbook/actions/bookingconfirmation,88,akl,pmr,domestic,40
7893476487881553440,1485912453,20170201,4aqjhh,/vbook/actions/bookingconfirmation,147,chc,akl,domestic,44
7893476487881553440,1485912453,20170201,w4b2sh,/vbook/actions/bookingconfirmation,192,akl,pmr,domestic,30
7894366452374930622,1485933824,20170201,vvwdyh,/vbook/actions/mobi/purchasetickets,30,chc,nsn,domestic,77
7894544749352264654,1485906895,20170201,hkgafh,/vbook/actions/bookingconfirmation,100,wre,chc,domestic,6
7898152015074764612,1485913822,20170201,fmfxjh,/vbook/actions/bookingconfirmation,69,wlg,zqn,domestic,58
7898638085094157561,1485898373,20170201,tvg4yh,/vbook/actions/bookingconfirmation,46,ppt,akl,pacific,28
7898751854502301575,1485918087,20170201,4b6lsh,/vbook/actions/bookingconfirmation,79,akl,syd,tasman,6
7899293823540494249,1485930420,20170201,5xq3yh,/vbook/actions/bookingconfirmation,61,kke,wlg,domestic,20
7900695730928331769,1485942200,20170201,az8c4h,/vbook/actions/mobi/purchasetickets,18,akl,pmr,domestic,6
7900695730928331769,1485943886,20170201,u5cxsh,/vbook/actions/mobi/bookingconfirmation,12,pmr,akl,domestic,11
7900695730928331769,1485943886,20170201,3xqylh,/vbook/actions/mobi/purchasetickets,22,pmr,akl,domestic,11
7901430732951672070,1485924943,20170201,3vvbfh,/vbook/actions/bookingconfirmation,40,akl,npl,domestic,4
7902957971786297723,1485890922,20170201,e6gp8h,/vbook/actions/bookingconfirmation,55,akl,dud,domestic,2
7904056289343389502,1485932552,20170201,ca7wjh,/vbook/actions/bookingconfirmation,83,akl,akl,domestic,8
7904056289343389502,1485932552,20170201,ygjidh,/vbook/actions/bookingconfirmation,152,akl,chc,domestic,7
7905497306798677828,1485913699,20170201,w32fyh,/vbook/actions/bookingconfirmation,51,wlg,chc,domestic,15
7905516445170246801,1485932980,20170201,je4z8h,/vbook/actions/bookingconfirmation,48,wlg,dud,domestic,21
7908400631676658931,1485898640,20170201,fjlxuh,/vbook/actions/bookingconfirmation,52,wlg,hlz,domestic,8
7908951916498988455,1485909415,20170201,isv6uh,/vbook/actions/bookingconfirmation,45,akl,nrt,long haul,74
7912313716220205671,1485933635,20170201,gsapnh,/vbook/actions/mobi/bookingconfirmation,16,zqn,akl,domestic,1
7913906053887437525,1485896375,20170201,rzz3wh,/vbook/actions/bookingconfirmation,79,akl,chc,domestic,6
7916681594895941975,1485931554,20170201,uqicqh,/vbook/actions/bookingconfirmation,39,dud,rot,domestic,29
7917996829855942681,1485902272,20170201,irinhh,/vbook/actions/bookingconfirmation,58,akl,chc,domestic,5
7919456697820353732,1485934733,20170201,azkdlh,/vbook/actions/bookingconfirmation,165,akl,nan,pacific,197
7919994603822262585,1485902641,20170201,pisu2h,/vbook/actions/bookingconfirmation,47,chc,bne,tasman,212
7922673327624566330,1485879930,20170201,nbaqdh,/vbook/actions/bookingconfirmation,56,trg,akl,domestic,0
7926246349640631605,1485912688,20170201,avt3uh,/vbook/actions/bookingconfirmation,68,mel,chc,tasman,64
7928076662837595511,1485898086,20170201,ak38wh,/vbook/actions/bookingconfirmation,120,akl,wlg,domestic,15
7928686689874684088,1485907847,20170201,u3emsh,/vbook/actions/bookingconfirmation,53,chc,kke,domestic,1
7929598365377455322,1485939504,20170201,gspquh,/vbook/actions/bookingconfirmation,68,nsn,rot,domestic,50
7929750059389551797,1485926527,20170201,5xai8h,/vbook/actions/bookingconfirmation,83,akl,dud,domestic,50
7929750059389551797,1485926527,20170201,hphruh,/vbook/actions/bookingconfirmation,181,zqn,akl,domestic,54
7929799451530600304,1485938552,20170201,3w8ghh,/vbook/actions/bookingconfirmation,56,akl,lhr,long haul,14
7931342787898829098,1485896413,20170201,wwbdyh,/vbook/actions/bookingconfirmation,37,chc,zqn,domestic,44
7932574000402066002,1485913325,20170201,hlkb2h,/vbook/actions/bookingconfirmation,71,hlz,wlg,domestic,9
7932655785143630370,1485918089,20170201,2ipfbh,/vbook/actions/bookingconfirmation,67,wlg,chc,domestic,14
7934628626835862131,1485902319,20170201,wzhdqh,/vbook/actions/bookingconfirmation,52,nsn,chc,domestic,7
7935224347408686777,1485941063,20170201,azw44h,/vbook/actions/bookingconfirmation,2,akl,wlg,domestic,2
7938560841212175480,1485919018,20170201,axcxlh,/vbook/actions/bookingconfirmation,71,akl,chc,domestic,6
7944032230085031160,1485926094,20170201,3q6uqh,/vbook/actions/bookingconfirmation,60,wlg,trg,domestic,6
7944836458432906461,1485918557,20170201,2rgfnh,/vbook/actions/bookingconfirmation,113,akl,mel,tasman,70
7946524045584249689,1485891535,20170201,2ebq2h,/vbook/actions/bookingconfirmation,186,akl,zqn,domestic,72
7948739634535508910,1485885772,20170201,d4a8sh,/vbook/actions/bookingconfirmation,55,wlg,trg,domestic,151
7951253573373921999,1485926755,20170201,6k7xsh,/vbook/actions/bookingconfirmation,85,akl,bne,tasman,67
7951935133135892076,1485938472,20170201,gspcyh,/vbook/actions/bookingconfirmation,104,wlg,mel,tasman,66
7952398216522402488,1485898251,20170201,2d5f4h,/vbook/actions/bookingconfirmation,66,kke,chc,domestic,42
7953652273903455014,1485893087,20170201,6f6x6h,/vbook/actions/bookingconfirmation,44,akl,wlg,domestic,6
7954143403471228442,1485936877,20170201,qlzxqh,/vbook/actions/mobi/purchasetickets,17,akl,bne,tasman,10
7955020620363526499,1485920561,20170201,zsfjlh,/vbook/actions/bookingconfirmation,2,kke,npe,domestic,9
7955498976741168114,1485923601,20170201,ax8slh,/vbook/actions/bookingconfirmation,52,akl,lhr,long haul,84
7956536391743526381,1485929342,20170201,2s43fh,/vbook/actions/bookingconfirmation,100,trg,ivc,domestic,59
7956536391743526381,1485929342,20170201,jevuyh,/vbook/actions/bookingconfirmation,172,ivc,chc,domestic,67
7956536391743526381,1485929342,20170201,zt2uqh,/vbook/actions/bookingconfirmation,267,chc,trg,domestic,69
7956536391743526381,1485935721,20170201,qqei4h,/vbook/actions/bookingconfirmation,49,trg,ivc,domestic,59
7956768285576647987,1485930569,20170201,3wnhwh,/vbook/actions/bookingconfirmation,86,wlg,gis,domestic,58
7956768285576647987,1485930569,20170201,3wqwjh,/vbook/actions/bookingconfirmation,188,bhe,gis,domestic,56
7957019966335931729,1485910923,20170201,wyh3yh,/vbook/actions/bookingconfirmation,87,chc,akl,domestic,14
7959213152805063967,1485897497,20170201,7sxqsh,/vbook/actions/bookingconfirmation,48,nsn,wlg,domestic,0
7960202223617180267,1485910165,20170201,pks26h,/vbook/actions/bookingconfirmation,68,akl,nrt,long haul,57
7961325074108284229,1485930037,20170201,w6qhsh,/vbook/actions/mobi/purchasetickets,10,pmr,akl,domestic,44
7961513210871374675,1485923155,20170201,fpmw4h,/vbook/actions/bookingconfirmation,118,akl,chc,domestic,44
7961763551567246022,1485935047,20170201,qlm5fh,/vbook/actions/bookingconfirmation,51,akl,syd,tasman,44
7961763551567246022,1485935804,20170201,5x3cqh,/vbook/actions/bookingconfirmation,35,trg,akl,domestic,44
7962562260903692298,1485916063,20170201,5ve7dh,/vbook/actions/bookingconfirmation,51,akl,dud,domestic,63
7962988596562073733,1485937671,20170201,cbkufh,/vbook/actions/bookingconfirmation,2,wlg,gis,domestic,37
7963869004728208591,1485938397,20170201,jfpn4h,/vbook/actions/mobi/review,37,chc,akl,domestic,120
7965185807341422468,1485933467,20170201,ca8dsh,/vbook/actions/bookingconfirmation,2,akl,zqn,domestic,172
7966216831420668905,1485904866,20170201,alup6h,/vbook/actions/bookingconfirmation,79,akl,chc,domestic,288
7967379242831190951,1485898472,20170201,hi4ksh,/vbook/actions/bookingconfirmation,53,wlg,akl,domestic,48
7968544239818070473,1485897047,20170201,q8ip6h,/vbook/actions/bookingconfirmation,86,chc,wlg,domestic,148
7971256756487873125,1485900843,20170201,d6g7jh,/vbook/actions/mobi/purchasetickets,16,nsn,akl,domestic,21
7975527994100913797,1485936261,20170201,jffgfh,/vbook/actions/mobi/purchasetickets,21,wre,dud,domestic,50
7976156382173604480,1485893970,20170201,lqiw6h,/vbook/actions/mobi/purchasetickets,34,bne,akl,tasman,7
7976156382173604480,1485899718,20170201,fjumuh,/vbook/actions/mobi/bookingconfirmation,34,akl,mel,tasman,20
7976960189600378485,1485932321,20170201,lrbuhh,/vbook/actions/bookingconfirmation,2,dud,wlg,domestic,21
7977018717114974612,1485931510,20170201,3rrqdh,/vbook/actions/bookingconfirmation,90,akl,wlg,domestic,100
7977195253152953087,1485941523,20170201,ql3i8h,/vbook/actions/reservationholdconfirmation,25,wlg,nsn,domestic,31
7980935735793972603,1485887931,20170201,tjsclh,/vbook/actions/bookingconfirmation,41,akl,npe,domestic,7
7980957111935916082,1485919796,20170201,2i77sh,/vbook/actions/bookingconfirmation,81,tiu,cns,tasman,53
7981052679247243013,1485943028,20170201,yg6n8h,/vbook/actions/bookingconfirmation,52,akl,mel,tasman,6
7981520195024250959,1485897557,20170201,hi2myh,/vbook/actions/bookingconfirmation,55,pmr,akl,domestic,87
7981520195024250959,1485897557,20170201,ugl3fh,/vbook/actions/bookingconfirmation,195,pmr,akl,domestic,87
7982080159982165692,1485911416,20170201,76zhbh,/vbook/actions/mobi/purchasetickets,10,bhe,npl,domestic,2
7982080159982165692,1485911416,20170201,ja7v2h,/vbook/actions/mobi/bookingconfirmation,41,npl,bhe,domestic,4
7982661737211079110,1485941190,20170201,qqrn4h,/vbook/actions/mobi/purchasetickets,58,dud,akl,domestic,2
7982900885281339134,1485917146,20170201,iunenh,/vbook/actions/bookingconfirmation,59,mel,wlg,tasman,26
7988098405571876358,1485920523,20170201,yerdnh,/vbook/actions/bookingconfirmation,58,trg,wlg,domestic,8
7989868000806674823,1485894824,20170201,akefqh,/vbook/actions/bookingconfirmation,70,wlg,nlk,pacific,95
7990728239842334016,1485915392,20170201,muzzyh,/vbook/actions/bookingconfirmation,95,wlg,syd,tasman,5
7990728239842334016,1485916587,20170201,3phzuh,/vbook/actions/bookingconfirmation,85,akl,syd,tasman,6
7991957291979097013,1485880951,20170201,hgbtdh,/vbook/actions/bookingconfirmation,1,wlg,akl,domestic,37
7993936447115557094,1485923281,20170201,qkiwyh,/vbook/actions/bookingconfirmation,113,akl,apw,pacific,150
7994193320671566062,1485941479,20170201,zuw6hh,/vbook/actions/mobi/purchasetickets,10,dud,wlg,domestic,10
7994193320671566062,1485941663,20170201,2lluwh,/vbook/actions/mobi/purchasetickets,16,dud,wlg,domestic,10
7994635045159053826,1485899686,20170201,tvzg8h,/vbook/actions/bookingconfirmation,81,akl,bne,tasman,9
7995724261704316006,1485918708,20170201,78qrdh,/vbook/actions/bookingconfirmation,70,trg,chc,domestic,6
7998258365412290227,1485931306,20170201,ul6enh,/vbook/actions/bookingconfirmation,138,wlg,cns,tasman,199
7998258365412290227,1485931306,20170201,ul6enh,/vbook/actions/bookingconfirmation,148,wlg,cns,tasman,199
7998291797508658992,1485930234,20170201,qp6psh,/vbook/actions/bookingconfirmation,90,bhe,wre,domestic,70
8002061344256283360,1485907264,20170201,mvmquh,/vbook/actions/bookingconfirmation,65,akl,nsn,domestic,2
8004571267315532885,1485939496,20170201,w7iv4h,/vbook/actions/mobi/purchasetickets,15,apw,akl,pacific,7
8005057277240264985,1485932668,20170201,2k2cuh,/vbook/actions/bookingconfirmation,43,akl,per,tasman,8
8005449798579577428,1485889439,20170201,hhns4h,/vbook/actions/mobi/review,17,chc,akl,domestic,16
8005862046637841689,1485941876,20170201,nkdc8h,/vbook/actions/mobi/purchasetickets,55,npe,akl,domestic,4
8005862046637841689,1485941876,20170201,4qcs8h,/vbook/actions/mobi/bookingconfirmation,66,akl,per,tasman,4
8007791741163313263,1485914034,20170201,qtbx8h,/vbook/actions/bookingconfirmation,121,wlg,lax,long haul,6
8008092964406732129,1485906323,20170201,twpnhh,/vbook/actions/bookingconfirmation,2,chc,wlg,domestic,14
8008646796134167657,1485910345,20170201,76t2yh,/vbook/actions/mobi/purchasetickets,4,trg,wlg,domestic,91
8010244244819194493,1485877890,20170201,qdjv4h,/vbook/actions/bookingconfirmation,47,akl,wlg,domestic,44
8011030056329977468,1485910556,20170201,inqtjh,/vbook/actions/bookingconfirmation,46,hlz,nsn,domestic,15
8011030056329977468,1485910556,20170201,uihlbh,/vbook/actions/bookingconfirmation,171,nsn,wlg,domestic,15
8011030056329977468,1485910556,20170201,serzsh,/vbook/actions/bookingconfirmation,226,nsn,wlg,domestic,15
8011030056329977468,1485910556,20170201,fl6r4h,/vbook/actions/bookingconfirmation,278,wlg,hlz,domestic,16
8011030056329977468,1485910556,20170201,hk8u4h,/vbook/actions/bookingconfirmation,330,wlg,akl,domestic,16
8011101679177324825,1485931901,20170201,lrfgwh,/vbook/actions/bookingconfirmation,58,nsn,chc,domestic,28
8013596565567107383,1485920856,20170201,3qbhsh,/vbook/actions/bookingconfirmation,57,wlg,chc,domestic,26
8015160698150199728,1485910277,20170201,zpz8fh,/vbook/actions/bookingconfirmation,58,dud,bhe,domestic,43
8015872769329772746,1485922700,20170201,zszv4h,/vbook/actions/bookingconfirmation,83,wlg,dud,domestic,71
8018309849780659647,1485890064,20170201,x8ucjh,/vbook/actions/bookingconfirmation,93,wlg,zqn,domestic,2
8018309849780659647,1485890064,20170201,2ebybh,/vbook/actions/bookingconfirmation,172,wlg,zqn,domestic,2
8020719442387639806,1485889911,20170201,ndfmhh,/vbook/actions/bookingconfirmation,41,wlg,hlz,domestic,7
8020889922557778136,1485904307,20170201,twgwjh,/vbook/actions/mobi/review,12,akl,kke,domestic,5
8021731882133993589,1485911602,20170201,is74wh,/vbook/actions/mobi/bookingconfirmation,11,wlg,akl,domestic,12
8022257238280900767,1485932666,20170201,4pkvhh,/vbook/actions/bookingconfirmation,73,akl,sin,long haul,6
8024356528099602038,1485907983,20170201,epdjbh,/vbook/actions/bookingconfirmation,137,npe,bhe,domestic,9
8025145711162098606,1485898673,20170201,atlbhh,/vbook/actions/bookingconfirmation,88,chc,trg,domestic,4
8027325806486169725,1485912569,20170201,2hblnh,/vbook/actions/mobi/purchasetickets,10,chc,wlg,domestic,5
8028456770105981779,1485927305,20170201,6k8x4h,/vbook/actions/mobi/purchasetickets,20,akl,pmr,domestic,15
8028644318492566673,1485937262,20170201,2twd6h,/vbook/actions/bookingconfirmation,61,akl,wlg,domestic,10
8029094783266916529,1485899948,20170201,tv3h2h,/vbook/actions/bookingconfirmation,102,wlg,akl,domestic,10
8029618906712148348,1485928533,20170201,fqbc4h,/vbook/actions/bookingconfirmation,98,akl,zqn,domestic,4
8035530220529331829,1485909620,20170201,ava26h,/vbook/actions/bookingconfirmation,55,chc,mel,tasman,27
8036437502301182003,1485914113,20170201,mqre2h,/vbook/actions/bookingconfirmation,52,wlg,akl,domestic,36
8037282180639043094,1485939801,20170201,azurwh,/vbook/actions/bookingconfirmation,2,nsn,ivc,domestic,18
8037937090089283556,1485895272,20170201,fi5v2h,/vbook/actions/bookingconfirmation,114,chc,akl,domestic,50
8040793110242933686,1485892217,20170201,6f3bjh,/vbook/actions/mobi/review,8,akl,kke,domestic,4
8041396295451521065,1485912956,20170201,txx2yh,/vbook/actions/bookingconfirmation,137,akl,zqn,domestic,56
8041565259450453482,1485921288,20170201,4ch22h,/vbook/actions/bookingconfirmation,67,bne,akl,tasman,15
8041732217729260420,1485904782,20170201,tl8tnh,/vbook/actions/bookingconfirmation,72,chc,akl,domestic,9
8041875884384723241,1485925446,20170201,qu222h,/vbook/actions/bookingconfirmation,90,wlg,zqn,domestic,72
8043629781504276193,1485902672,20170201,atxehh,/vbook/actions/bookingconfirmation,60,akl,akl,domestic,41
8046223851577765021,1485925535,20170201,fps5uh,/vbook/actions/bookingconfirmation,67,akl,cbr,tasman,79
8047354660632167661,1485898801,20170201,tvv6sh,/vbook/actions/bookingconfirmation,43,akl,zqn,domestic,3
8049761938178367135,1485921373,20170201,5wli2h,/vbook/actions/bookingconfirmation,59,ivc,chc,domestic,6
8050667776863225821,1485930155,20170201,gr2mnh,/vbook/actions/bookingconfirmation,122,akl,zqn,domestic,12
8055128070401627991,1485903711,20170201,ug6huh,/vbook/actions/mobi/bookingconfirmation,26,pmr,akl,domestic,2
8055563786233695271,1485907622,20170201,3mkqnh,/vbook/actions/bookingconfirmation,57,syd,akl,tasman,8
8057395344978872123,1485931244,20170201,gr6ffh,/vbook/actions/bookingconfirmation,146,akl,zqn,domestic,73
8061509674511102536,1485910609,20170201,mygd4h,/vbook/actions/bookingconfirmation,73,chc,wlg,domestic,20
8062682058881408181,1485917754,20170201,zr5nyh,/vbook/actions/bookingconfirmation,50,chc,trg,domestic,2
8063785405906480588,1485914628,20170201,mubxwh,/vbook/actions/mobi/purchasetickets,15,akl,wlg,domestic,3
8067432567507045051,1485892077,20170201,7kekfh,/vbook/actions/bookingconfirmation,46,akl,wlg,domestic,6
8068193777416716205,1485934216,20170201,4pnahh,/vbook/actions/bookingconfirmation,122,gis,wlg,domestic,37
8068193777416716205,1485934216,20170201,ygj5uh,/vbook/actions/bookingconfirmation,170,gis,wlg,domestic,37
8069475013515101838,1485912728,20170201,mta56h,/vbook/actions/bookingconfirmation,52,nsn,chc,domestic,7
8070556335918885692,1485894261,20170201,yaae4h,/vbook/actions/bookingconfirmation,53,akl,wlg,domestic,15
8070806500565428657,1485936419,20170201,gsh78h,/vbook/actions/bookingconfirmation,56,chc,akl,domestic,14
8072286219903948088,1485923968,20170201,5wvrwh,/vbook/actions/mobi/purchasetickets,11,nsn,akl,domestic,29
8073854454229698528,1485901274,20170201,wwx6nh,/vbook/actions/bookingconfirmation,97,wlg,akl,domestic,7
8074333360261892893,1485921856,20170201,axrfnh,/vbook/actions/mobi/purchasetickets,24,chc,akl,domestic,25
8075878925719403471,1485929424,20170201,2kndqh,/vbook/actions/bookingconfirmation,53,tiu,wlg,domestic,42
8078571002579985006,1485910090,20170201,ych5uh,/vbook/actions/mobi/purchasetickets,35,gis,akl,domestic,38
8079185436317072210,1485914905,20170201,w37syh,/vbook/actions/bookingconfirmation,63,wlg,dud,domestic,26
8079972158393457073,1485893344,20170201,tup2dh,/vbook/actions/bookingconfirmation,49,akl,wlg,domestic,9
8082462685366740703,1485910400,20170201,plbi4h,/vbook/actions/bookingconfirmation,53,gis,wlg,domestic,41
8082923513898449016,1485945543,20170201,5yrqfh,/vbook/actions/bookingconfirmation,1,dud,wlg,domestic,71
8083728339203705153,1485893273,20170201,asmylh,/vbook/actions/mobi/purchasetickets,4,akl,npl,domestic,6
8083821810583978276,1485894407,20170201,ilhduh,/vbook/actions/bookingconfirmation,44,wlg,akl,domestic,1
8084503314539028419,1485906330,20170201,im8k8h,/vbook/actions/bookingconfirmation,92,ppt,akl,pacific,0
